time,avg_cpu_usage
684300000000,0.008071899414062
684600000000,0.009628295898437
684900000000,0.011474609375
685200000000,0.013031005859375002
685500000000,0.013580322265625002
685800000000,0.014602661132812
686100000000,0.015350341796875002
686400000000,0.01611328125
686700000000,0.016021728515625
687000000000,0.01708984375
687300000000,0.016143798828125
687600000000,0.017547607421875
687900000000,0.01739501953125
688200000000,0.01678466796875
688500000000,0.018524169921875
688800000000,0.01678466796875
689100000000,0.01824951171875
689400000000,0.01824951171875
689700000000,0.019256591796875
690000000000,0.020050048828125
690300000000,0.0177001953125
690600000000,0.015518188476562
690900000000,0.017120361328125
691200000000,0.01873779296875
691500000000,0.020294189453125
691800000000,0.01812744140625
692100000000,0.019622802734375
692400000000,0.01904296875
692700000000,0.021331787109375
693000000000,0.02020263671875
693300000000,0.019866943359375
693600000000,0.021240234375
693900000000,0.02191162109375
694200000000,0.022125244140625
694500000000,0.019775390625
694800000000,0.02227783203125
695100000000,0.020233154296875
695400000000,0.022003173828125
695700000000,0.022064208984375
696000000000,0.02154541015625
696300000000,0.022857666015625003
696600000000,0.022003173828125
696900000000,0.022308349609375
697200000000,0.02130126953125
697500000000,0.0224609375
697800000000,0.022796630859375003
698100000000,0.022430419921875003
698400000000,0.023162841796875003
698700000000,0.021728515625
699000000000,0.023895263671875003
699300000000,0.022491455078125003
699600000000,0.022796630859375003
699900000000,0.023284912109375003
700200000000,0.02117919921875
700500000000,0.02301025390625
700800000000,0.021209716796875
701100000000,0.02001953125
701400000000,0.01983642578125
701700000000,0.019195556640625
702000000000,0.019256591796875
702300000000,0.0179443359375
702600000000,0.019683837890625
702900000000,0.01800537109375
703200000000,0.019744873046875
703500000000,0.0186767578125
703800000000,0.019287109375
704100000000,0.0186767578125
704400000000,0.01824951171875
704700000000,0.0185546875
705000000000,0.017730712890625
705300000000,0.01898193359375
705600000000,0.017822265625
705900000000,0.01873779296875
706200000000,0.018646240234375
706500000000,0.01898193359375
706800000000,0.01763916015625
707100000000,0.01702880859375
707400000000,0.017059326171875
707700000000,0.016357421875
708000000000,0.017486572265625
708300000000,0.01641845703125
708600000000,0.017608642578125
708900000000,0.015625
709200000000,0.01702880859375
709500000000,0.0159912109375
709800000000,0.016937255859375
710100000000,0.015869140625
710400000000,0.016571044921875
710700000000,0.016448974609375
711000000000,0.016326904296875
711300000000,0.01605224609375
711600000000,0.0159912109375
711900000000,0.0162353515625
712200000000,0.015655517578125
712500000000,0.015609741210937
712800000000,0.015243530273437
713100000000,0.015136718749999998
713400000000,0.016021728515625
713700000000,0.015426635742187
714000000000,0.016571044921875
714300000000,0.016571044921875
714600000000,0.016876220703125
714900000000,0.014984130859375002
715200000000,0.016815185546875
715500000000,0.015289306640625002
715800000000,0.016082763671875
716100000000,0.014907836914062
716400000000,0.01568603515625
716700000000,0.015457153320312
717000000000,0.0177001953125
717300000000,0.015960693359375
717600000000,0.01519775390625
717900000000,0.015869140625
718200000000,0.014999389648437
718500000000,0.0157470703125
718800000000,0.014724731445312
719100000000,0.01519775390625
719400000000,0.014801025390625002
719700000000,0.014755249023437
720000000000,0.014633178710937
720300000000,0.013748168945312
720600000000,0.01483154296875
720900000000,0.0140380859375
721200000000,0.014663696289062
721500000000,0.013565063476562
721800000000,0.014450073242187
722100000000,0.01568603515625
722400000000,0.0147705078125
722700000000,0.015274047851562
723000000000,0.015457153320312
723300000000,0.015380859375
723600000000,0.014175415039062
723900000000,0.014999389648437
724200000000,0.0137939453125
724500000000,0.014251708984375002
724800000000,0.01361083984375
725100000000,0.014419555664062
725400000000,0.013534545898437
725700000000,0.015335083007812
726000000000,0.014663696289062
726300000000,0.013351440429687
726600000000,0.013931274414062
726900000000,0.013809204101562
727200000000,0.014236450195312
727500000000,0.012969970703125002
727800000000,0.01568603515625
728100000000,0.013442993164062
728400000000,0.014297485351562
728700000000,0.013290405273437
729000000000,0.013824462890625002
729300000000,0.013748168945312
729600000000,0.014495849609375002
729900000000,0.013534545898437
730200000000,0.01397705078125
730500000000,0.014236450195312
730800000000,0.01361083984375
731100000000,0.013870239257812
731400000000,0.013519287109375002
731700000000,0.013931274414062
732000000000,0.013259887695312
732300000000,0.014541625976562
732600000000,0.013748168945312
732900000000,0.0146484375
733200000000,0.01361083984375
733500000000,0.013412475585937
733800000000,0.013900756835937
734100000000,0.013397216796875002
734400000000,0.01361083984375
734700000000,0.014404296875
735000000000,0.014450073242187
735300000000,0.014938354492187
735600000000,0.015090942382812
735900000000,0.016021728515625
736200000000,0.01629638671875
736500000000,0.014816284179687
736800000000,0.01495361328125
737100000000,0.015167236328125002
737400000000,0.01531982421875
737700000000,0.01556396484375
738000000000,0.014328002929687
738300000000,0.015579223632812
738600000000,0.015625
738900000000,0.015777587890625
739200000000,0.01531982421875
739500000000,0.01531982421875
739800000000,0.016632080078125
740100000000,0.014144897460937
740400000000,0.015121459960937
740700000000,0.01580810546875
741000000000,0.014678955078125002
741300000000,0.015777587890625
741600000000,0.017333984375
741900000000,0.015090942382812
742200000000,0.016510009765625
742500000000,0.016845703125
742800000000,0.014495849609375002
743100000000,0.015335083007812
743400000000,0.015274047851562
743700000000,0.017059326171875
744000000000,0.015548706054687
744300000000,0.0147705078125
744600000000,0.015380859375
744900000000,0.014785766601562
745200000000,0.015396118164062
745500000000,0.0140380859375
745800000000,0.013381958007812
746100000000,0.014724731445312
746400000000,0.013961791992187
746700000000,0.0142822265625
747000000000,0.014785766601562
747300000000,0.013336181640625002
747600000000,0.0142822265625
747900000000,0.013839721679687
748200000000,0.013031005859375002
748500000000,0.012619018554687
748800000000,0.013381958007812
749100000000,0.013870239257812
749400000000,0.013885498046875002
749700000000,0.013748168945312
750000000000,0.014572143554687
750300000000,0.015625
750600000000,0.0137939453125
750900000000,0.013275146484375002
