time,unique_id,collection_id,instance_index,priority,scheduling_class,machine_id,alloc_collection_id,alloc_instance_index,collection_type,avg_cpu_usage,avg_memory_usage,max_cpu_usage,max_memory_usage,random_sample_cpu_usage,assigned_memory,sample_rate,p0_cpu_usage,p10_cpu_usage,p20_cpu_usage,p30_cpu_usage,p40_cpu_usage,p50_cpu_usage,p60_cpu_usage,p70_cpu_usage,p80_cpu_usage,p90_cpu_usage,p91_cpu_usage,p92_cpu_usage,p93_cpu_usage,p94_cpu_usage,p95_cpu_usage,p96_cpu_usage,p97_cpu_usage,p98_cpu_usage,p99_cpu_usage,memory_limit,cpu_limit,abstract_usage,abstract_limit
138885000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.013519287109375002,0.000592231750488,0.029388427734375003,0.00160789489746,0.009719848632812,0.008041381835937,1.0,0.0,0.001567840576171,0.002693176269531,0.00360107421875,0.011886596679687,0.013763427734375002,0.01959228515625,0.02276611328125,0.023101806640625003,0.02398681640625,0.024078369140625003,0.024139404296875003,0.024200439453125003,0.029449462890625003,0.029449462890625003,0.029449462890625003,0.029449462890625003,0.029449462890625003,0.029449462890625003,0.008041381835937,0.03643798828125,0.0,0.0
138900000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.03277587890625,0.003746032714843,0.08740234375,0.004318237304687,0.0552978515625,0.008041381835937,1.0,0.007652282714843001,0.009536743164062,0.012039184570312,0.023040771484375003,0.030426025390625003,0.0350341796875,0.0377197265625,0.04058837890625,0.0457763671875,0.05548095703125,0.05633544921875,0.05810546874999999,0.0594482421875,0.060791015625,0.06231689453125,0.0634765625,0.064453125,0.0655517578125,0.0677490234375,0.008041381835937,0.03643798828125,0.0,0.0
139200000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.016204833984375,0.004348754882812,0.0537109375,0.004447937011718001,0.014862060546875002,0.008041381835937,0.996666669845581,0.008392333984375,0.011505126953125002,0.012542724609375002,0.0130615234375,0.013992309570312,0.0146484375,0.015716552734375,0.017059326171875,0.018310546875,0.023345947265625003,0.023681640625,0.02459716796875,0.026092529296875003,0.02813720703125,0.0289306640625,0.029754638671875003,0.030364990234375003,0.03265380859375,0.03338623046875,0.008041381835937,0.03643798828125,0.0,0.0
139500000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.01434326171875,0.004524230957031,0.04974365234375,0.004615783691406,0.014053344726562,0.008041381835937,1.0,0.009185791015625,0.01080322265625,0.0118408203125,0.012435913085937,0.013076782226562,0.013671875,0.01434326171875,0.015045166015625002,0.0164794921875,0.01885986328125,0.019134521484375,0.0196533203125,0.02001953125,0.020233154296875,0.020416259765625,0.02130126953125,0.021759033203125,0.022796630859375003,0.024444580078125003,0.008041381835937,0.03643798828125,0.0,0.0
139800000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.012893676757812,0.004493713378906,0.03411865234375,0.004539489746093001,0.007461547851562,0.008041381835937,1.0,0.006919860839843001,0.010208129882812,0.0108642578125,0.011459350585937,0.011993408203125002,0.012466430664062,0.012969970703125002,0.013641357421875002,0.014724731445312,0.016082763671875,0.0162353515625,0.01702880859375,0.017333984375,0.01837158203125,0.01910400390625,0.019622802734375,0.020355224609375,0.02130126953125,0.02227783203125,0.008041381835937,0.03643798828125,0.0,0.0
140100000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.01324462890625,0.00457763671875,0.026336669921875003,0.004631042480468001,0.012832641601562,0.008041381835937,1.0,0.008651733398437,0.0103759765625,0.011077880859375,0.01153564453125,0.012008666992187,0.0126953125,0.0133056640625,0.0140380859375,0.014999389648437,0.016845703125,0.0169677734375,0.01715087890625,0.0174560546875,0.01806640625,0.01849365234375,0.01934814453125,0.01959228515625,0.02008056640625,0.021392822265625,0.008041381835937,0.03643798828125,0.0,0.0
140400000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.0137939453125,0.004730224609375,0.0418701171875,0.004837036132812,0.012252807617187,0.008041381835937,1.0,0.008987426757812,0.010910034179687,0.011642456054687,0.012115478515625002,0.012619018554687,0.013076782226562,0.013809204101562,0.01458740234375,0.015365600585937,0.018035888671875,0.018585205078125,0.018951416015625,0.019500732421875,0.019775390625,0.020233154296875,0.020904541015625,0.022064208984375,0.02252197265625,0.023162841796875003,0.008041381835937,0.03643798828125,0.0,0.0
140700000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.013763427734375002,0.004890441894531,0.0579833984375,0.004981994628906,0.013595581054687,0.008041381835937,1.0,0.008697509765625,0.010848999023437,0.011520385742187,0.011993408203125002,0.012603759765625002,0.013198852539062,0.01385498046875,0.014617919921875002,0.015594482421875002,0.01715087890625,0.017303466796875,0.017608642578125,0.018646240234375,0.019500732421875,0.020233154296875,0.020660400390625,0.021484375,0.02215576171875,0.024810791015625003,0.008041381835937,0.03643798828125,0.0,0.0
141000000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.013748168945312,0.004905700683593001,0.0447998046875,0.005119323730468001,0.00970458984375,0.008041381835937,1.0,0.008529663085937,0.010696411132812,0.011367797851562,0.01202392578125,0.012420654296875002,0.012893676757812,0.013275146484375002,0.014007568359375002,0.015548706054687,0.017913818359375,0.01824951171875,0.018707275390625,0.018951416015625,0.019195556640625,0.0194091796875,0.020111083984375,0.02093505859375,0.021484375,0.022064208984375,0.008041381835937,0.03643798828125,0.0,0.0
141300000000,113812204462-61,113812204462,61,200,3,72034257243,0,-1,0,0.013092041015625002,0.004913330078125,0.03680419921875,0.004951477050781,0.0118408203125,0.008041381835937,1.0,0.007888793945312,0.009796142578125,0.0107421875,0.011245727539062,0.011703491210937,0.01226806640625,0.01300048828125,0.013885498046875002,0.015121459960937,0.01800537109375,0.018280029296875,0.01849365234375,0.018707275390625,0.018951416015625,0.019622802734375,0.020111083984375,0.021331787109375,0.02252197265625,0.023834228515625003,0.008041381835937,0.03643798828125,0.0,0.0
