time,unique_id,collection_id,instance_index,priority,scheduling_class,machine_id,alloc_collection_id,alloc_instance_index,collection_type,avg_cpu_usage,avg_memory_usage,max_cpu_usage,max_memory_usage,random_sample_cpu_usage,assigned_memory,sample_rate,p0_cpu_usage,p10_cpu_usage,p20_cpu_usage,p30_cpu_usage,p40_cpu_usage,p50_cpu_usage,p60_cpu_usage,p70_cpu_usage,p80_cpu_usage,p90_cpu_usage,p91_cpu_usage,p92_cpu_usage,p93_cpu_usage,p94_cpu_usage,p95_cpu_usage,p96_cpu_usage,p97_cpu_usage,p98_cpu_usage,p99_cpu_usage,memory_limit,cpu_limit,abstract_usage,abstract_limit
300000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.000284194946289,0.001317977905273,0.001043319702148,0.001333236694335,0.000268936157226,0.010147094726562,1.0,0.000203132629394,0.000222206115722,0.000229835510253,0.000238418579101,0.000246047973632,0.00025463104248,0.00026226043701100003,0.000280380249023,0.000300407409667,0.000401496887207,0.00041866302490200006,0.000434875488281,0.0004463195800780001,0.000455856323242,0.000465393066406,0.00047492980957,0.000484466552734,0.000528335571289,0.0008144378662100001,0.010147094726562,0.011001586914062,0.0,0.0
600000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.00031471252441400005,0.001317977905273,0.001575469970703,0.0013351440429680002,0.000284194946289,0.010147094726562,1.0,0.00020408630371,0.000232696533203,0.000246047973632,0.000258445739746,0.000269889831542,0.000280380249023,0.000290870666503,0.00030136108398400003,0.00032520294189400005,0.000466346740722,0.00047969818115200006,0.0004920959472650001,0.0005025863647460001,0.000514030456542,0.000524520874023,0.000542640686035,0.0005645751953120001,0.0006752014160150001,0.000880241394042,0.010147094726562,0.011001586914062,0.0,0.0
900000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.00029373168945300005,0.001317977905273,0.001161575317382,0.0013351440429680002,0.00025272369384700004,0.010147094726562,1.0,0.000203132629394,0.000224113464355,0.000234603881835,0.000244140625,0.00025463104248,0.00026512145996000004,0.000279426574707,0.00029373168945300005,0.000310897827148,0.0004463195800780001,0.000454902648925,0.000463485717773,0.000473022460937,0.000481605529785,0.000493049621582,0.000506401062011,0.000519752502441,0.000539779663085,0.0005722045898430001,0.010147094726562,0.011001586914062,0.0,0.0
1200000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.000310897827148,0.001317977905273,0.000970840454101,0.001337051391601,0.000277519226074,0.010147094726562,1.0,0.000207901000976,0.000226974487304,0.00023651123046800003,0.000247001647949,0.000256538391113,0.00026798248291,0.00028324127197200004,0.000298500061035,0.000329971313476,0.00047111511230400006,0.00048065185546800006,0.000494956970214,0.00051212310791,0.000528335571289,0.0005722045898430001,0.0006599426269530001,0.0007486343383780001,0.0008068084716790001,0.0008583068847650001,0.010147094726562,0.011001586914062,0.0,0.0
1500000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.00032424926757800005,0.001321792602539,0.001407623291015,0.001340866088867,0.000255584716796,0.010147094726562,1.0,0.000195503234863,0.000225067138671,0.00023651123046800003,0.000248908996582,0.000260353088378,0.000275611877441,0.00029182434082000003,0.000309944152832,0.000378608703613,0.000482559204101,0.000494003295898,0.000508308410644,0.000523567199707,0.0005455017089840001,0.0005722045898430001,0.0006599426269530001,0.0008144378662100001,0.000880241394042,0.000968933105468,0.010147094726562,0.011001586914062,0.0,0.0
1800000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.000307083129882,0.001323699951171,0.001136779785156,0.001340866088867,0.000223159790039,0.010147094726562,1.0,0.000199317932128,0.000221252441406,0.00023078918457,0.00024032592773400003,0.000248908996582,0.000258445739746,0.00027275085449200004,0.00029277801513600003,0.000329971313476,0.00045871734619100005,0.0004777908325190001,0.0004968643188470001,0.0005159378051750001,0.0005722045898430001,0.000682830810546,0.000737190246582,0.0007781982421870001,0.0008583068847650001,0.000989913940429,0.010147094726562,0.011001586914062,0.0,0.0
2100000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.00029277801513600003,0.001323699951171,0.000925064086914,0.001340866088867,0.000246047973632,0.010147094726562,1.0,0.000190734863281,0.000203132629394,0.000216484069824,0.000226974487304,0.000237464904785,0.000247001647949,0.000257492065429,0.000276565551757,0.000328063964843,0.0004673004150390001,0.0004777908325190001,0.00048828124999999995,0.000501632690429,0.0005149841308590001,0.000528335571289,0.000561714172363,0.0006380081176750001,0.0007486343383780001,0.0008363723754880001,0.010147094726562,0.011001586914062,0.0,0.0
2400000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.000308036804199,0.001325607299804,0.001195907592773,0.0013427734375,0.00026130676269500003,0.010147094726562,1.0,0.000200271606445,0.000226020812988,0.00023555755615200003,0.000246047973632,0.000255584716796,0.000266075134277,0.00028228759765600004,0.000298500061035,0.00033378601074200004,0.0004682540893550001,0.00048065185546800006,0.000501632690429,0.000528335571289,0.000542640686035,0.0005578994750970001,0.0005722045898430001,0.0007047653198240001,0.0007486343383780001,0.0008363723754880001,0.010147094726562,0.011001586914062,0.0,0.0
2700000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.000277519226074,0.001321792602539,0.001087188720703,0.0013275146484370002,0.000249862670898,0.010147094726562,1.0,0.000181198120117,0.00020408630371,0.000223159790039,0.000231742858886,0.00024127960205000003,0.000250816345214,0.000259399414062,0.000275611877441,0.000298500061035,0.0004072189331050001,0.00041866302490200006,0.00042915344238200005,0.000440597534179,0.000466346740722,0.000490188598632,0.000506401062011,0.0005226135253900001,0.0005578994750970001,0.0006380081176750001,0.010147094726562,0.011001586914062,0.0,0.0
3000000000,371808617014-66,371808617014,66,103,1,0,0,-1,0,0.000247955322265,0.0013198852539060002,0.000945091247558,0.001321792602539,0.000244140625,0.010147094726562,1.0,0.0001802444458,0.000190734863281,0.000201225280761,0.000212669372558,0.000222206115722,0.000231742858886,0.00024127960205000003,0.000250816345214,0.000259399414062,0.00029468536376900005,0.000300407409667,0.000306129455566,0.000329971313476,0.000395774841308,0.000422477722167,0.000484466552734,0.0005331039428710001,0.000547409057617,0.000562667846679,0.010147094726562,0.011001586914062,0.0,0.0
