time,unique_id,collection_id,instance_index,priority,scheduling_class,machine_id,alloc_collection_id,alloc_instance_index,collection_type,avg_cpu_usage,avg_memory_usage,max_cpu_usage,max_memory_usage,random_sample_cpu_usage,assigned_memory,sample_rate,p0_cpu_usage,p10_cpu_usage,p20_cpu_usage,p30_cpu_usage,p40_cpu_usage,p50_cpu_usage,p60_cpu_usage,p70_cpu_usage,p80_cpu_usage,p90_cpu_usage,p91_cpu_usage,p92_cpu_usage,p93_cpu_usage,p94_cpu_usage,p95_cpu_usage,p96_cpu_usage,p97_cpu_usage,p98_cpu_usage,p99_cpu_usage,memory_limit,cpu_limit,abstract_usage,abstract_limit
2453385000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,0.02545166015625,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02545166015625,0.019012451171875,0.0,0.0
2453386000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.003643035888671,0.000689506530761,0.025054931640625003,0.001850128173828,0.001535415649414,0.02545166015625,1.0,1.1444091796875002e-05,0.000682830810546,0.00090217590332,0.001123428344726,0.001298904418945,0.00160789489746,0.00180435180664,0.00323486328125,0.005592346191406,0.025482177734375003,0.025543212890625003,0.025604248046875003,0.02569580078125,0.0516357421875,0.0516357421875,0.0516357421875,0.0516357421875,0.0516357421875,0.0516357421875,0.02545166015625,0.019012451171875,0.0,0.0
2453400000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.005325317382812,0.005706787109375001,0.0819091796875,0.005996704101562,0.005340576171875,0.02545166015625,1.0,0.000380516052246,0.0009994506835930002,0.00128173828125,0.00179100036621,0.0021324157714840003,0.002738952636718,0.0032043457031250004,0.003879547119140001,0.005485534667968001,0.00909423828125,0.009963989257812,0.011215209960937,0.011642456054687,0.01251220703125,0.014450073242187,0.01873779296875,0.031158447265625003,0.05133056640625,0.06231689453125,0.02545166015625,0.019012451171875,0.0,0.0
2453700000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.004150390625,0.005828857421875001,0.017547607421875,0.006248474121093001,0.0033416748046870004,0.02545166015625,1.0,0.000942230224609,0.001815795898437,0.00213623046875,0.0023956298828120004,0.00274658203125,0.0030670166015620004,0.003604888916015,0.004417419433593001,0.005653381347656,0.008056640625,0.008331298828125,0.00872802734375,0.00921630859375,0.009735107421875,0.010787963867187,0.011581420898437,0.01202392578125,0.012786865234375002,0.016387939453125,0.02545166015625,0.019012451171875,0.0,0.0
2454000000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.00421142578125,0.006271362304687,0.018829345703125,0.006301879882812,0.006645202636718001,0.02545166015625,0.996666669845581,0.0010833740234370002,0.0022850036621090003,0.0025634765625,0.0027923583984370004,0.0030059814453120004,0.0033416748046870004,0.003765106201171,0.004478454589843001,0.005271911621093001,0.007949829101562,0.008132934570312,0.00836181640625,0.008712768554687,0.008987426757812,0.009185791015625,0.009689331054687,0.010147094726562,0.010650634765625,0.014434814453125002,0.02545166015625,0.019012451171875,0.0,0.0
2454300000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.004478454589843001,0.006324768066406,0.02191162109375,0.006446838378906,0.003982543945312,0.02545166015625,1.0,0.001142501831054,0.0022392272949210003,0.002677917480468,0.0029449462890620004,0.0031890869140620004,0.0035209655761710003,0.003929138183593001,0.004776000976562,0.006004333496093001,0.008560180664062,0.0087890625,0.009262084960937,0.0093994140625,0.009521484375,0.009841918945312,0.010101318359375,0.010467529296875,0.011093139648437,0.012466430664062,0.02545166015625,0.019012451171875,0.0,0.0
2454600000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.00469970703125,0.006370544433593001,0.018585205078125,0.006446838378906,0.005706787109375001,0.02545166015625,1.0,0.000922203063964,0.002323150634765,0.00274658203125,0.0029563903808590003,0.0031890869140620004,0.00357437133789,0.004074096679687,0.004905700683593001,0.006500244140625001,0.009063720703125,0.009323120117187,0.009567260742187,0.009750366210937,0.0101318359375,0.011001586914062,0.01129150390625,0.012252807617187,0.01336669921875,0.01519775390625,0.02545166015625,0.019012451171875,0.0,0.0
2454900000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.004371643066406,0.006416320800781,0.016387939453125,0.006477355957031,0.00308609008789,0.02545166015625,1.0,0.00108528137207,0.002388000488281,0.0026206970214840003,0.002891540527343,0.003105163574218,0.003360748291015,0.003787994384765001,0.004570007324218001,0.005966186523437,0.00848388671875,0.008743286132812,0.009048461914062,0.00921630859375,0.0093994140625,0.009628295898437,0.010116577148437,0.010528564453125,0.012359619140625002,0.01519775390625,0.02545166015625,0.019012451171875,0.0,0.0
2455200000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.004714965820312,0.006385803222656,0.01800537109375,0.006423950195312,0.004432678222656,0.02545166015625,1.0,0.00142478942871,0.0024070739746090003,0.002830505371093,0.0030670166015620004,0.003349304199218,0.003787994384765001,0.004547119140625,0.005325317382812,0.006668090820312,0.008697509765625,0.008819580078125,0.00897216796875,0.009124755859375,0.009262084960937,0.009567260742187,0.009796142578125,0.010086059570312,0.010879516601562,0.012466430664062,0.02545166015625,0.019012451171875,0.0,0.0
2455500000000,399444405700-14,399444405700,14,200,3,92039127074,0,-1,0,0.00506591796875,0.006378173828125001,0.02044677734375,0.006423950195312,0.004280090332031,0.02545166015625,0.996666669845581,0.001077651977539,0.0024528503417960003,0.0027618408203120004,0.003131866455078,0.003501892089843,0.003929138183593001,0.004531860351562,0.005569458007812,0.007659912109375001,0.009445190429687,0.009597778320312,0.009857177734375,0.010040283203125,0.010330200195312,0.010543823242187,0.011184692382812,0.013381958007812,0.01416015625,0.016387939453125,0.02545166015625,0.019012451171875,0.0,0.0
